year,population,gdp,electricity_generation,primary_energy_consumption,renewables_electricity,renewables_percentage
1996,38401408.0,388887511040.0,0.00539420835703814,0.007209784738040643,0.0003099408253754271,1.4590268432608542
1997,38396120.0,417946664960.0,0.005384657028408211,0.007139098083516831,0.0003204727951697377,1.5112813963388676
1998,38379992.0,441376079872.0,0.005378162124939861,0.006839585921803263,0.0003806554797086556,1.7972579384812102
1999,38354952.0,466287230976.0,0.005348361979614485,0.00670652103625607,0.0003520687045526696,1.6715479677119793
2000,38504432.0,492195512320.0,0.005470236932932367,0.0063025804792406475,0.0003505641374391967,1.627322251711133
2001,38662860.0,503090249728.0,0.00549086780277301,0.006258783129707049,0.00041826965754547925,1.9343167269691066
2002,38647476.0,518231130112.0,0.005443875265913765,0.006191392583536876,0.0004167650904320063,1.943996069899642
2003,38621536.0,541817896960.0,0.005731179231101999,0.00640593701975833,0.0003385276005314131,1.4999000066662223
2004,38596040.0,575083577344.0,0.005817141188771351,0.006449381214825467,0.0004814614763113431,2.101668199133062
2005,38575912.0,600855150592.0,0.005923734016281349,0.006592662797130461,0.0005792583386870846,2.4830699774266365
2006,38547180.0,644043374592.0,0.006130042714687792,0.006918779261984116,0.0006454592916798944,2.6737301339981303
2007,38521868.0,695923507200.0,0.006055924404519551,0.006899163699864527,0.0008169799426158102,3.425651378461927
2008,38522884.0,732389048320.0,0.005908069837328265,0.007019961114471482,0.0009945188620056182,4.274443869632695
2009,38555288.0,758697754624.0,0.005772440970783288,0.0067740231048893365,0.0013074688216079908,5.751538817923092
2010,38597356.0,792188944384.0,0.005998234379594786,0.007223570153617422,0.0016369690194585665,6.929936305732484
2011,38620848.0,839855964160.0,0.006227848319858256,0.007265422055739287,0.0019754966199899797,8.054720569290229
2012,38625872.0,853353431040.0,0.006175124985821053,0.0070566953746758546,0.0025397092875423344,10.443605766256264
2013,38607352.0,865215250432.0,0.006262233102925997,0.007073473309678965,0.0025667914955848476,10.408150814471355
2014,38581880.0,893604462592.0,0.006050957713631989,0.006819418943060602,0.0029865657202438,12.53314812476323
2015,38553148.0,927975669760.0,0.006274840856717502,0.00688987016127344,0.003413862780470117,13.815148563078422
2016,38532108.0,952936824832.0,0.0063455206885789685,0.0071895743894512245,0.003431917585831792,13.733517972183753
2017,38532816.0,999989641216.0,0.006492229096334663,0.007469700229663785,0.003630520444810221,14.199964691343494
2018,38521464.0,1053479337984.0,0.00647541875794599,0.007554791869003782,0.0032528740993285118,12.755914803233228
1985,9996891.0,131038822400.0,0.0007220804444225571,0.000931590504063008,0.0016912838922549397,59.47619047619048
1986,10011029.0,136464678912.0,0.0007776691770487381,0.0009861187928231156,0.0013721652074873275,44.804716285924826
1987,10020209.0,145169743872.0,0.0007692640078544015,0.001009210138375771,0.0014695106997290274,48.50757387633474
1988,10023309.0,156041297920.0,0.0008591993182338035,0.0011199829226891404,0.0019387851824212395,57.29912401618569
1989,10020318.0,164059381760.0,0.0009860027571247276,0.0012093929596277966,0.0009752604029531644,25.116243025418477
1990,10007347.0,171225923584.0,0.0010823565603434414,0.001227930471270819,0.001478989472543907,34.69819978821038
1991,9986418.0,177700323328.0,0.001135461947525841,0.0012743300116099222,0.00148049403965738,33.10901749663526
1992,9978745.0,183979442176.0,0.0011312593629286727,0.0012877684684126348,0.000826007345296648,18.541033434650455
1993,9992104.0,183426187264.0,0.0011839826969658753,0.0013252338203195056,0.001418806788004989,30.42917070022588
1994,10018101.0,186890731520.0,0.0011969725039025774,0.0013732380449886696,0.0017498115529690375,37.12097031599107
1995,10051250.0,191953584128.0,0.0012665061763284533,0.0015051443360581719,0.0014112839524376244,28.295625942684772
1996,10087653.0,199451459584.0,0.0013146448726232903,0.0015521262714823165,0.0023742069050603103,45.85876198779425
1997,10130547.0,209094131712.0,0.0013043294377029682,0.001574505112409655,0.0021409990024720037,41.6813122437024
1998,10179419.0,219968765952.0,0.0014865687879619944,0.0017176875636363436,0.0021289624655642203,36.36597275764586
1999,10233373.0,229420449792.0,0.0016393900460408425,0.0017568133611048221,0.0012969368518136802,20.088557445816825
2000,10300632.0,239037759488.0,0.0016573465438651073,0.001815641460386406,0.0019363778750396828,29.668049792531114
2001,10371815.0,244636549120.0,0.0017639393713751038,0.0018425493524538016,0.002368188636606419,34.09140134286333
2002,10430913.0,247482613760.0,0.0017440726078248533,0.0018286028488747762,0.0014639438014091776,21.31434830230011
2003,10473345.0,246137470976.0,0.001777311231457003,0.0018778647990999341,0.002663083790847116,38.0481513327601
2004,10501523.0,251574779904.0,0.0017123621967734925,0.0018416757598262393,0.0018521221166851978,27.46541722445337
2005,10523314.0,254497210368.0,0.0017643214245203008,0.0018381689979312024,0.0012412678686151814,17.8648765699437
2006,10543946.0,259465101312.0,0.0018556321262224126,0.0018247243454360958,0.002365179502379473,32.365657813465106
2007,10565547.0,266976673792.0,0.0017914471978292964,0.0018388505240945485,0.0024389032909396475,34.5702708466624
2008,10580963.0,268554829824.0,0.0017375777043565023,0.0017749109785878665,0.0022026862541243944,32.18997361477573
2009,10591341.0,261579653120.0,0.0018903989624353503,0.001790270100032737,0.00275185325054202,36.96443007275667
2010,10588401.0,267592237056.0,0.002051243336563338,0.0018885399770948968,0.004265447766695805,52.80312907431552
2011,10564820.0,263734345728.0,0.0019820917172826595,0.0018014781075735887,0.003627511310583275,46.472629144178875
2012,10522085.0,253104521216.0,0.0017410161826632766,0.0016449935047768568,0.0029143464987970986,42.50603467193329
2013,10464537.0,250243334144.0,0.0019305145426810482,0.001806174442408285,0.004433959283404775,58.32178903621611
2014,10408379.0,252484943872.0,0.0019851481424442365,0.0018426484835321064,0.004749918377234094,60.758275596612776
2015,10365436.0,256506757120.0,0.001958404422280438,0.001802667680513248,0.003665125488420099,47.52243464689816
2016,10332751.0,260122132480.0,0.0022590802475505717,0.0019282419739560224,0.004859751776517618,54.625401657365124
2017,10307528.0,269243023360.0,0.0022044466477873833,0.0018686518045099693,0.003397312542221914,39.13344887348353
2018,10289833.0,276343586816.0,0.0022315724210963785,0.0019040911650039832,0.004424931880723937,50.35096730011984
2000,3827104.0,104392663040.0,0.000833257909674919,0.000799938236381662,2.2568506702094204e-05,0.687757909215956
2001,3832138.0,112725606400.0,0.0008519785137895779,0.0008708541315240539,1.9559372475148313e-05,0.5829596412556054
2002,3830775.0,115553681408.0,0.0008848350842765302,0.0008940941736941668,1.655023824820242e-05,0.4749568221070812
2003,3825629.0,117412675584.0,0.0009142531764567085,0.0009307169114354457,1.5045671134729472e-05,0.41788549937317176
2004,3817033.0,122888175616.0,0.0009222762925058481,0.0009613855887860347,2.106393958862126e-05,0.579950289975145
2005,3805560.0,122355752960.0,0.0009536046504120119,0.000931163001287818,2.106393958862126e-05,0.5608974358974359
2006,3791559.0,122502586368.0,0.0009104326450047372,0.0008454765754779911,2.106393958862126e-05,0.5874947545111205
2007,3775446.0,122989543424.0,0.0008519785137895779,0.0008159045356811504,2.4073073815567155e-05,0.7174887892376681
2008,3757617.0,122623983616.0,0.0007992551797523754,0.0007636810444916326,2.4073073815567155e-05,0.7648183556405354
2009,3738934.0,122136559616.0,0.0007912320637032358,0.000714772248732936,2.5577640929040102e-05,0.8208594881699662
2010,3717920.0,123553439744.0,0.000798109020316784,0.0006057838238290555,2.4073073815567155e-05,0.7659167065581618
2011,3691615.0,125016096768.0,0.0007648703966846345,0.0006561176288383856,2.2568506702094204e-05,0.7492507492507492
2012,3657989.0,125060218880.0,0.0008103347209630919,0.0006912410090203023,1.8054805361675363e-05,0.5657708628005657
2013,3615028.0,124667502592.0,0.0007832089476540963,0.0006083550361725896,4.363244629071546e-05,1.4146341463414633
2014,3560008.0,122937262080.0,0.0007801525224925194,0.000579613219156553,5.2659848971553145e-05,1.7140058765915769
2015,3497335.0,122888634368.0,0.0007797704693473222,0.0005797557200816163,5.7173550311971986e-05,1.8618324350808426
2016,3432745.0,119664705536.0,0.0008007833923331639,0.0005423709121758683,5.867811742544494e-05,1.8606870229007633
2017,3366407.0,118786080768.0,0.0006376466993339936,0.0005264231999535621,5.566898319849904e-05,2.216896345116836
2018,3319269.0,115563266048.0,0.0006494903468351042,0.0005290377821438547,3.6109610723350726e-05,1.4117647058823528
1985,365881.0,5895161344.0,0.00015144586675613843,0.0004079058001476198,0.0,0.0
1986,382338.0,4988308992.0,0.00016497054809611647,0.0004448383225086016,0.0,0.0
1987,397403.0,5088463360.0,0.0001675685094834569,0.0004310962767785802,0.0,0.0
1988,412156.0,5164954624.0,0.00017627932119395123,0.0004539397946354734,0.0,0.0
1989,426913.0,5220839936.0,0.000177501891258582,0.00047999887684488276,0.0,0.0
